,index,label,segment_path,video_class,video_name,dataset,resized,bright,contrast,flip_lr,hue_adjust
10,2662,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery080_x264/Robbery080_x264-seg13.mp4,Robbery,Robbery080_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery080_x264-bb054fa286_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery080_x264-bb054fa286_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery080_x264-bb054fa286_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery080_x264-bb054fa286_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery080_x264-bb054fa286_0_hue_adjust.mp4
11,857,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest026_x264/Arrest026_x264-seg16.mp4,Arrest,Arrest026_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest026_x264-e88abf2f00_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest026_x264-e88abf2f00_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest026_x264-e88abf2f00_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest026_x264-e88abf2f00_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest026_x264-e88abf2f00_1_hue_adjust.mp4
12,1480,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault029_x264/Assault029_x264-seg14.mp4,Assault,Assault029_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault029_x264-ed139a795f_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault029_x264-ed139a795f_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault029_x264-ed139a795f_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault029_x264-ed139a795f_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault029_x264-ed139a795f_1_hue_adjust.mp4
13,111,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse046_x264/Abuse046_x264-seg11.mp4,Abuse,Abuse046_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse046_x264-994dd18539_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse046_x264-994dd18539_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse046_x264-994dd18539_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse046_x264-994dd18539_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse046_x264-994dd18539_0_hue_adjust.mp4
14,1377,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault033_x264/Assault033_x264-seg24.mp4,Assault,Assault033_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault033_x264-f217a45d6c_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault033_x264-f217a45d6c_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault033_x264-f217a45d6c_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault033_x264-f217a45d6c_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault033_x264-f217a45d6c_1_hue_adjust.mp4
15,2405,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery076_x264/Robbery076_x264-seg9.mp4,Robbery,Robbery076_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery076_x264-fb4dc2b088_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery076_x264-fb4dc2b088_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery076_x264-fb4dc2b088_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery076_x264-fb4dc2b088_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery076_x264-fb4dc2b088_0_hue_adjust.mp4
16,1569,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault050_x264/Assault050_x264-seg19.mp4,Assault,Assault050_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault050_x264-22583c9af9_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault050_x264-22583c9af9_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault050_x264-22583c9af9_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault050_x264-22583c9af9_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault050_x264-22583c9af9_1_hue_adjust.mp4
17,2643,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery020_x264/Robbery020_x264-seg26.mp4,Robbery,Robbery020_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery020_x264-699582f833_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery020_x264-699582f833_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery020_x264-699582f833_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery020_x264-699582f833_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery020_x264-699582f833_0_hue_adjust.mp4
18,1811,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting014_x264/Fighting014_x264-seg20.mp4,Fighting,Fighting014_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting014_x264-a734740b65_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting014_x264-a734740b65_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting014_x264-a734740b65_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting014_x264-a734740b65_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting014_x264-a734740b65_0_hue_adjust.mp4
19,472,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse043_x264/Abuse043_x264-seg14.mp4,Abuse,Abuse043_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse043_x264-3bfef08aa0_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse043_x264-3bfef08aa0_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse043_x264-3bfef08aa0_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse043_x264-3bfef08aa0_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse043_x264-3bfef08aa0_1_hue_adjust.mp4
20,803,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest021_x264/Arrest021_x264-seg7.mp4,Arrest,Arrest021_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest021_x264-7e32dbd702_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest021_x264-7e32dbd702_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest021_x264-7e32dbd702_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest021_x264-7e32dbd702_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest021_x264-7e32dbd702_1_hue_adjust.mp4
21,2370,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery003_x264/Robbery003_x264-seg20.mp4,Robbery,Robbery003_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery003_x264-fbf8ee0619_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery003_x264-fbf8ee0619_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery003_x264-fbf8ee0619_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery003_x264-fbf8ee0619_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery003_x264-fbf8ee0619_0_hue_adjust.mp4
22,2282,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery100_x264/Robbery100_x264-seg13.mp4,Robbery,Robbery100_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery100_x264-25e78c4c64_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery100_x264-25e78c4c64_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery100_x264-25e78c4c64_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery100_x264-25e78c4c64_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery100_x264-25e78c4c64_0_hue_adjust.mp4
23,2974,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery062_x264/Robbery062_x264-seg12.mp4,Robbery,Robbery062_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery062_x264-d242fa3001_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery062_x264-d242fa3001_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery062_x264-d242fa3001_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery062_x264-d242fa3001_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery062_x264-d242fa3001_1_hue_adjust.mp4
24,3208,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery033_x264/Robbery033_x264-seg10.mp4,Robbery,Robbery033_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery033_x264-cd62692239_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery033_x264-cd62692239_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery033_x264-cd62692239_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery033_x264-cd62692239_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery033_x264-cd62692239_1_hue_adjust.mp4
25,2073,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting007_x264/Fighting007_x264-seg20.mp4,Fighting,Fighting007_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting007_x264-2c6dcbeb57_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting007_x264-2c6dcbeb57_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting007_x264-2c6dcbeb57_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting007_x264-2c6dcbeb57_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting007_x264-2c6dcbeb57_1_hue_adjust.mp4
26,2037,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting004_x264/Fighting004_x264-seg17.mp4,Fighting,Fighting004_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting004_x264-1608e4dfec_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting004_x264-1608e4dfec_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting004_x264-1608e4dfec_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting004_x264-1608e4dfec_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting004_x264-1608e4dfec_1_hue_adjust.mp4
27,1691,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting008_x264/Fighting008_x264-seg17.mp4,Fighting,Fighting008_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting008_x264-7c73b186d9_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting008_x264-7c73b186d9_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting008_x264-7c73b186d9_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting008_x264-7c73b186d9_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Fighting008_x264-7c73b186d9_0_hue_adjust.mp4
28,3169,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery006_x264/Robbery006_x264-seg8.mp4,Robbery,Robbery006_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery006_x264-12fc980887_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery006_x264-12fc980887_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery006_x264-12fc980887_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery006_x264-12fc980887_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Robbery006_x264-12fc980887_1_hue_adjust.mp4
29,655,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest049_x264/Arrest049_x264-seg3.mp4,Arrest,Arrest049_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest049_x264-bc64f1e36f_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest049_x264-bc64f1e36f_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest049_x264-bc64f1e36f_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest049_x264-bc64f1e36f_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Arrest049_x264-bc64f1e36f_0_hue_adjust.mp4
30,1411,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault018_x264/Assault018_x264-seg9.mp4,Assault,Assault018_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault018_x264-ccf103bcca_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault018_x264-ccf103bcca_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault018_x264-ccf103bcca_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault018_x264-ccf103bcca_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Assault018_x264-ccf103bcca_1_hue_adjust.mp4
31,361,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse018_x264/Abuse018_x264-seg21.mp4,Abuse,Abuse018_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse018_x264-947468ccf3_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse018_x264-947468ccf3_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse018_x264-947468ccf3_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse018_x264-947468ccf3_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse018_x264-947468ccf3_1_hue_adjust.mp4
32,135,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse024_x264/Abuse024_x264-seg3.mp4,Abuse,Abuse024_x264,ucfcrime,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse024_x264-4be128b438_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse024_x264-4be128b438_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse024_x264-4be128b438_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse024_x264-4be128b438_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Abuse024_x264-4be128b438_0_hue_adjust.mp4
