,index,label,segment_path,video_class,video_name,dataset,resized,bright,contrast,flip_lr,hue_adjust
3386,759,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_1.avi,Fighting,_q5Nwh4Z6ao_1,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_1-71881ec4ca_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_1-71881ec4ca_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_1-71881ec4ca_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_1-71881ec4ca_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_1-71881ec4ca_1_hue_adjust.mp4
3387,760,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_10.avi,Fighting,_q5Nwh4Z6ao_10,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_10-6aa1cb48f1_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_10-6aa1cb48f1_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_10-6aa1cb48f1_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_10-6aa1cb48f1_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_10-6aa1cb48f1_1_hue_adjust.mp4
3388,761,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_11.avi,Fighting,_q5Nwh4Z6ao_11,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_11-3d4ff7ef47_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_11-3d4ff7ef47_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_11-3d4ff7ef47_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_11-3d4ff7ef47_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_11-3d4ff7ef47_1_hue_adjust.mp4
3389,762,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_13.avi,Fighting,_q5Nwh4Z6ao_13,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_13-98134eb05b_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_13-98134eb05b_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_13-98134eb05b_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_13-98134eb05b_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_13-98134eb05b_1_hue_adjust.mp4
3390,763,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_14.avi,Fighting,_q5Nwh4Z6ao_14,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_14-c4263e43ab_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_14-c4263e43ab_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_14-c4263e43ab_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_14-c4263e43ab_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_14-c4263e43ab_1_hue_adjust.mp4
3391,764,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_2.avi,Fighting,_q5Nwh4Z6ao_2,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_2-0743a47b8f_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_2-0743a47b8f_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_2-0743a47b8f_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_2-0743a47b8f_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_2-0743a47b8f_1_hue_adjust.mp4
3392,765,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_3.avi,Fighting,_q5Nwh4Z6ao_3,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_3-adb0bba43d_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_3-adb0bba43d_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_3-adb0bba43d_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_3-adb0bba43d_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_3-adb0bba43d_1_hue_adjust.mp4
3393,766,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_4.avi,Fighting,_q5Nwh4Z6ao_4,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_4-6f98406e1e_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_4-6f98406e1e_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_4-6f98406e1e_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_4-6f98406e1e_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_4-6f98406e1e_1_hue_adjust.mp4
3394,767,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_5.avi,Fighting,_q5Nwh4Z6ao_5,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_5-7bbc9a3acf_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_5-7bbc9a3acf_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_5-7bbc9a3acf_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_5-7bbc9a3acf_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_5-7bbc9a3acf_1_hue_adjust.mp4
3395,768,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_6.avi,Fighting,_q5Nwh4Z6ao_6,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_6-e3c2c5f546_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_6-e3c2c5f546_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_6-e3c2c5f546_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_6-e3c2c5f546_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_6-e3c2c5f546_1_hue_adjust.mp4
3396,769,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_7.avi,Fighting,_q5Nwh4Z6ao_7,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_7-341b214921_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_7-341b214921_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_7-341b214921_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_7-341b214921_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_7-341b214921_1_hue_adjust.mp4
3397,770,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_8.avi,Fighting,_q5Nwh4Z6ao_8,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_8-1818ffaa3e_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_8-1818ffaa3e_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_8-1818ffaa3e_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_8-1818ffaa3e_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_8-1818ffaa3e_1_hue_adjust.mp4
3398,771,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_q5Nwh4Z6ao_9.avi,Fighting,_q5Nwh4Z6ao_9,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_9-5310ec8e80_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_9-5310ec8e80_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_9-5310ec8e80_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_9-5310ec8e80_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_q5Nwh4Z6ao_9-5310ec8e80_1_hue_adjust.mp4
3399,772,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_RziL1Ds6xU_0.avi,Fighting,_RziL1Ds6xU_0,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_0-078f65e1c9_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_0-078f65e1c9_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_0-078f65e1c9_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_0-078f65e1c9_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_0-078f65e1c9_1_hue_adjust.mp4
3400,773,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_RziL1Ds6xU_1.avi,Fighting,_RziL1Ds6xU_1,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_1-f83747dbc6_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_1-f83747dbc6_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_1-f83747dbc6_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_1-f83747dbc6_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_RziL1Ds6xU_1-f83747dbc6_1_hue_adjust.mp4
3401,774,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/_TwPzPRK7dc_0.avi,Fighting,_TwPzPRK7dc_0,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_TwPzPRK7dc_0-393459e4d4_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_TwPzPRK7dc_0-393459e4d4_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_TwPzPRK7dc_0-393459e4d4_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_TwPzPRK7dc_0-393459e4d4_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/_TwPzPRK7dc_0-393459e4d4_1_hue_adjust.mp4
3402,775,1,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/Fight/ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_220.avi,Fighting,ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_220,rwf2000,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_220-a5927d5559_1_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_220-a5927d5559_1_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_220-a5927d5559_1_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_220-a5927d5559_1_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_220-a5927d5559_1_hue_adjust.mp4
